t1-0,none,-,honest,VERIFY_ACCEPTED
t1-0,none,-,roundtrip,VERIFY_ACCEPTED
t1-0,public_input_word,0,xor01_from71,VERIFY_REJECTED
t1-0,public_input_word,1,xor01_from7c,VERIFY_REJECTED
t1-0,public_input_word,2,xor01_from25,VERIFY_REJECTED
t1-0,public_input_word,3,xor01_from13,VERIFY_REJECTED
t1-0,public_input_word,4,xor01_fromc1,VERIFY_REJECTED
t1-0,public_input_word,5,xor01_fromf4,VERIFY_REJECTED
t1-0,public_input_word,6,xor01_from20,VERIFY_REJECTED
t1-0,public_input_word,7,xor01_from60,VERIFY_REJECTED
t1-0,public_input_word,8,xor01_fromc5,VERIFY_REJECTED
t1-0,public_input_word,9,xor01_from55,VERIFY_REJECTED
t1-0,public_input_word,10,xor01_frome1,VERIFY_REJECTED
t1-0,public_input_word,11,xor01_fromc5,VERIFY_REJECTED
t1-0,public_input_word,12,xor01_from03,VERIFY_REJECTED
t1-0,public_input_word,13,xor01_from0f,VERIFY_REJECTED
t1-0,public_input_word,14,xor01_from00,VERIFY_REJECTED
t1-0,public_input_word,15,xor01_frome3,VERIFY_REJECTED
t1-0,public_input_word,16,xor01_fromba,VERIFY_REJECTED
t1-0,public_input_word,17,xor01_from67,VERIFY_REJECTED
t1-0,public_input_word,18,xor01_fromaf,VERIFY_REJECTED
t1-0,public_input_word,19,xor01_from3a,VERIFY_REJECTED
t1-0,public_input_word,20,xor01_from22,VERIFY_REJECTED
t1-0,public_input_word,21,xor01_from17,VERIFY_REJECTED
t1-0,public_input_word,22,xor01_fromf0,VERIFY_REJECTED
t1-0,public_input_word,23,xor01_from73,VERIFY_REJECTED
t1-0,public_input_word,24,xor01_from1a,VERIFY_REJECTED
t1-0,public_input_word,25,xor01_fromf8,VERIFY_REJECTED
t1-0,public_input_word,26,xor01_frombc,VERIFY_REJECTED
t1-0,public_input_word,27,xor01_from4f,VERIFY_REJECTED
t1-0,public_input_word,28,xor01_fromb5,VERIFY_REJECTED
t1-0,public_input_word,29,xor01_fromdc,VERIFY_REJECTED
t1-0,public_input_word,30,xor01_from17,VERIFY_REJECTED
t1-0,public_input_word,31,xor01_from99,VERIFY_REJECTED
t1-0,public_input_word,32,xor01_frome7,VERIFY_REJECTED
t1-0,public_input_word,33,xor01_from0c,VERIFY_REJECTED
t1-0,public_input_word,34,xor01_from37,VERIFY_REJECTED
